0.000000000000000000e+00,-2.867207489063599013e-01
1.010101010101010083e-01,-5.493625389497562850e-01
2.020202020202020166e-01,1.113627069816636173e-02
3.030303030303030387e-01,1.147012841823114471e+00
4.040404040404040331e-01,-4.236140684536446877e-01
5.050505050505050830e-01,2.588940255283533887e-02
6.060606060606060774e-01,9.209895646564905114e-01
7.070707070707070718e-01,4.271622310323572869e-01
8.080808080808080662e-01,-4.930017229900440778e-02
9.090909090909090606e-01,4.117076718254191192e-01
1.010101010101010166e+00,1.384321450463388281e-02
1.111111111111111160e+00,3.109117217796339983e-01
1.212121212121212155e+00,1.464613301118333766e+00
1.313131313131313149e+00,1.772761944714701166e+00
1.414141414141414144e+00,1.513418654771436334e+00
1.515151515151515138e+00,1.275281862301103519e+00
1.616161616161616132e+00,9.260376050111622792e-01
1.717171717171717127e+00,1.072105595048780113e+00
1.818181818181818121e+00,2.527165620018062331e+00
1.919191919191919116e+00,2.189510297957743212e+00
2.020202020202020332e+00,2.593293749142469018e+00
2.121212121212121104e+00,2.171969702201913766e+00
2.222222222222222321e+00,2.255093554225238606e+00
2.323232323232323093e+00,1.597008590027021224e+00
2.424242424242424310e+00,3.030179092851590816e+00
2.525252525252525082e+00,1.673255779474812410e+00
2.626262626262626299e+00,3.169251816142968359e+00
2.727272727272727071e+00,3.411334067842761719e+00
2.828282828282828287e+00,3.285293159423518183e+00
2.929292929292929060e+00,2.359381037583506924e+00
3.030303030303030276e+00,2.382831068285548692e+00
3.131313131313131048e+00,3.300653936777353081e+00
3.232323232323232265e+00,2.765174859534566654e+00
3.333333333333333481e+00,4.303112743626031467e+00
3.434343434343434254e+00,2.767131698293323616e+00
3.535353535353535470e+00,4.158852954187316264e+00
3.636363636363636243e+00,2.775835962004612689e+00
3.737373737373737459e+00,2.930979693559362609e+00
3.838383838383838231e+00,3.039996229506662928e+00
3.939393939393939448e+00,3.426152315899035017e+00
4.040404040404040664e+00,3.597788100591110094e+00
4.141414141414140992e+00,3.464758370219579220e+00
4.242424242424242209e+00,3.620736619065898942e+00
4.343434343434343425e+00,4.514813276143970100e+00
4.444444444444444642e+00,4.479362270766347187e+00
4.545454545454544970e+00,3.546952749313424746e+00
4.646464646464646187e+00,4.978552756016199510e+00
4.747474747474747403e+00,3.827246176356333685e+00
4.848484848484848619e+00,4.780697349674584373e+00
4.949494949494949836e+00,5.823131850514673857e+00
5.050505050505050164e+00,5.397813359930012211e+00
5.151515151515151381e+00,4.669513958462199632e+00
5.252525252525252597e+00,4.939584737644669765e+00
5.353535353535353813e+00,5.081206736739918739e+00
5.454545454545454142e+00,5.951994311672521576e+00
5.555555555555555358e+00,5.282810776551878362e+00
5.656565656565656575e+00,5.224186739221368114e+00
5.757575757575757791e+00,6.702419186969539311e+00
5.858585858585858119e+00,5.200152716979731693e+00
5.959595959595959336e+00,6.944385771834314269e+00
6.060606060606060552e+00,5.145836514458991928e+00
6.161616161616161769e+00,5.359874624630012185e+00
6.262626262626262097e+00,5.411858981209839214e+00
6.363636363636363313e+00,5.587429945811460463e+00
6.464646464646464530e+00,6.449881891098730335e+00
6.565656565656565746e+00,6.993524352819916245e+00
6.666666666666666963e+00,7.392914435423831421e+00
6.767676767676767291e+00,7.011427744559039610e+00
6.868686868686868507e+00,7.775773208025524852e+00
6.969696969696969724e+00,7.691657319763377743e+00
7.070707070707070940e+00,8.069575295957120531e+00
7.171717171717171269e+00,7.968585527119433465e+00
7.272727272727272485e+00,7.753622358338175147e+00
7.373737373737373701e+00,7.206029911514665542e+00
7.474747474747474918e+00,7.032479895241973367e+00
7.575757575757575246e+00,8.562435646924249966e+00
7.676767676767676463e+00,7.991809049432092138e+00
7.777777777777777679e+00,8.611729381075255318e+00
7.878787878787878896e+00,8.592561546047202015e+00
7.979797979797979224e+00,8.684167129446333178e+00
8.080808080808081328e+00,7.807706275909593430e+00
8.181818181818181657e+00,8.048735674937367079e+00
8.282828282828281985e+00,8.568730403255953476e+00
8.383838383838384090e+00,9.295579931714021527e+00
8.484848484848484418e+00,8.326014806989142869e+00
8.585858585858586522e+00,7.886525428466667265e+00
8.686868686868686851e+00,9.137406509918942987e+00
8.787878787878787179e+00,8.620361962218254348e+00
8.888888888888889284e+00,9.238905421171946131e+00
8.989898989898989612e+00,8.433400982351441755e+00
9.090909090909089940e+00,9.531410209211975015e+00
9.191919191919192045e+00,8.694393701991096179e+00
9.292929292929292373e+00,9.853909142050227388e+00
9.393939393939394478e+00,9.494205038427358190e+00
9.494949494949494806e+00,9.336259921187394895e+00
9.595959595959595134e+00,9.496410012290816383e+00
9.696969696969697239e+00,9.682657621741059373e+00
9.797979797979797567e+00,9.321285172675011665e+00
9.898989898989899672e+00,9.458457414438001365e+00
1.000000000000000000e+01,9.295866736164171584e+00
