0.000000000000000000e+00,-5.843123562298850882e-01
1.010101010101010083e-01,9.482621447399641745e-02
2.020202020202020166e-01,8.457534426740243028e-01
3.030303030303030387e-01,-4.850965851102162496e-01
4.040404040404040331e-01,-3.400518314839588996e-01
5.050505050505050830e-01,6.555234812723740312e-01
6.060606060606060774e-01,1.087690031093935694e+00
7.070707070707070718e-01,4.270225191892556005e-01
8.080808080808080662e-01,1.653192179068505130e+00
9.090909090909090606e-01,1.159080369795965293e+00
1.010101010101010166e+00,8.148296967945845015e-01
1.111111111111111160e+00,9.391287648328663362e-01
1.212121212121212155e+00,8.675896603363111304e-01
1.313131313131313149e+00,1.618071546824362716e+00
1.414141414141414144e+00,1.560946594939373711e+00
1.515151515151515138e+00,1.904353170152671915e+00
1.616161616161616132e+00,1.246517752756874930e+00
1.717171717171717127e+00,1.267305001647803131e+00
1.818181818181818121e+00,1.485207811768559871e+00
1.919191919191919116e+00,2.240263091166132980e+00
2.020202020202020332e+00,1.115614618687697845e+00
2.121212121212121104e+00,2.831066149683970412e+00
2.222222222222222321e+00,2.855876736179008724e+00
2.323232323232323093e+00,1.590920781364168590e+00
2.424242424242424310e+00,2.769846911214218999e+00
2.525252525252525082e+00,3.161342764859225163e+00
2.626262626262626299e+00,3.555090842414124097e+00
2.727272727272727071e+00,2.409667202074972092e+00
2.828282828282828287e+00,3.821493485974135851e+00
2.929292929292929060e+00,3.138563136415744914e+00
3.030303030303030276e+00,2.557753229779161419e+00
3.131313131313131048e+00,2.692910189803482623e+00
3.232323232323232265e+00,2.661443388110249053e+00
3.333333333333333481e+00,2.531109207400664918e+00
3.434343434343434254e+00,3.841219686522303611e+00
3.535353535353535470e+00,4.441552785400889825e+00
3.636363636363636243e+00,3.319352423842316213e+00
3.737373737373737459e+00,3.980237124919876912e+00
3.838383838383838231e+00,4.193350845649802316e+00
3.939393939393939448e+00,4.674343146153834283e+00
4.040404040404040664e+00,4.505830985736713146e+00
4.141414141414140992e+00,4.115117136555793032e+00
4.242424242424242209e+00,4.662504996884687891e+00
4.343434343434343425e+00,3.657265026283479159e+00
4.444444444444444642e+00,3.989532349695976698e+00
4.545454545454544970e+00,4.327796033462022685e+00
4.646464646464646187e+00,4.509228531890908442e+00
4.747474747474747403e+00,3.804942399324145796e+00
4.848484848484848619e+00,4.643013249431495737e+00
4.949494949494949836e+00,4.990343362830778062e+00
5.050505050505050164e+00,4.470339329994500233e+00
5.151515151515151381e+00,4.528209476563728408e+00
5.252525252525252597e+00,5.885526621496353528e+00
5.353535353535353813e+00,4.851074063035921036e+00
5.454545454545454142e+00,5.172309104441656480e+00
5.555555555555555358e+00,5.384521711419600898e+00
5.656565656565656575e+00,5.987616835654611336e+00
5.757575757575757791e+00,5.428370364840243489e+00
5.858585858585858119e+00,6.771348620382546812e+00
5.959595959595959336e+00,5.238900636705207781e+00
6.060606060606060552e+00,5.985887294563136507e+00
6.161616161616161769e+00,5.197286437188266106e+00
6.262626262626262097e+00,7.119187607459940281e+00
6.363636363636363313e+00,6.254074771291076473e+00
6.464646464646464530e+00,6.645254340887587041e+00
6.565656565656565746e+00,7.149168746991616530e+00
6.666666666666666963e+00,6.771152725310793485e+00
6.767676767676767291e+00,6.888090711435754798e+00
6.868686868686868507e+00,6.727259891170434436e+00
6.969696969696969724e+00,6.710814740487138330e+00
7.070707070707070940e+00,7.208231669805716280e+00
7.171717171717171269e+00,6.733050191357804692e+00
7.272727272727272485e+00,6.804847790569415800e+00
7.373737373737373701e+00,8.182268059419781636e+00
7.474747474747474918e+00,7.365320212365277897e+00
7.575757575757575246e+00,7.917002252398258832e+00
7.676767676767676463e+00,7.094807647271467843e+00
7.777777777777777679e+00,8.561276262996688757e+00
7.878787878787878896e+00,8.555593761947147158e+00
7.979797979797979224e+00,7.367466890310151229e+00
8.080808080808081328e+00,7.222284685020989414e+00
8.181818181818181657e+00,8.757037250246494153e+00
8.282828282828281985e+00,8.771669244594839654e+00
8.383838383838384090e+00,8.822594001335039238e+00
8.484848484848484418e+00,8.453871352282357421e+00
8.585858585858586522e+00,9.297572648214453395e+00
8.686868686868686851e+00,8.594453822148771849e+00
8.787878787878787179e+00,7.895354877831090690e+00
8.888888888888889284e+00,9.584663196624941151e+00
8.989898989898989612e+00,8.023059844987043832e+00
9.090909090909089940e+00,8.964325353514199790e+00
9.191919191919192045e+00,8.711790523966371325e+00
9.292929292929292373e+00,8.652279728870698960e+00
9.393939393939394478e+00,9.099040326926587596e+00
9.494949494949494806e+00,9.413234208287262206e+00
9.595959595959595134e+00,9.652423272986768055e+00
9.696969696969697239e+00,1.024079466317217779e+01
9.797979797979797567e+00,8.948314425034281427e+00
9.898989898989899672e+00,9.111664739268755753e+00
1.000000000000000000e+01,9.778440553134723601e+00
